n,m,k0,initial_nodes,iteration,reciprocal_threshold,df,entropy,normalized_entropy,spectral_scaling,spectral_gap,root_is_leader,filename
50,3,1,1,2,0.25,0.959166304662544,1.0986122886681098,0.538612279656164,61.07047943055879,5.192452590873902,False,prices_model_n50_m3_k01_initial_nodes1_p0.25_iteration2
50,3,1,1,3,0.25,0.959166304662544,1.0986122886681098,0.5572250509516196,47.37408415900433,4.62938658178045,False,prices_model_n50_m3_k01_initial_nodes1_p0.25_iteration3
50,3,1,1,4,0.25,0.959166304662544,1.0986122886681098,0.5516247389984178,49.70529312236497,4.279175539105363,False,prices_model_n50_m3_k01_initial_nodes1_p0.25_iteration4
50,3,1,1,5,0.25,0.959166304662544,1.0986122886681098,0.5603347490517154,47.6056709549977,4.414280926212967,False,prices_model_n50_m3_k01_initial_nodes1_p0.25_iteration5
50,3,1,1,6,0.25,0.959166304662544,1.0986122886681098,0.5399988675946626,56.744045099632935,5.195416620703364,False,prices_model_n50_m3_k01_initial_nodes1_p0.25_iteration6
50,3,1,1,7,0.25,0.959166304662544,1.0986122886681098,0.5524442535342062,55.50729888992661,4.460391234260424,False,prices_model_n50_m3_k01_initial_nodes1_p0.25_iteration7
50,3,1,1,8,0.25,0.959166304662544,1.0986122886681098,0.5492833601801298,48.0210903373116,4.5517504057370175,False,prices_model_n50_m3_k01_initial_nodes1_p0.25_iteration8
50,3,1,1,9,0.25,0.959166304662544,1.0986122886681098,0.5461664514652823,57.356472191021766,4.953827443719427,False,prices_model_n50_m3_k01_initial_nodes1_p0.25_iteration9
50,3,1,1,0,0.2916666666666666,0.959166304662544,1.0986122886681098,0.5576896421422802,47.71082174994516,4.524676102750439,False,prices_model_n50_m3_k01_initial_nodes1_p0.29_iteration0
50,3,1,1,1,0.2916666666666666,0.959166304662544,1.0986122886681098,0.5464735659195038,48.78337678663278,4.67755233914147,False,prices_model_n50_m3_k01_initial_nodes1_p0.29_iteration1
50,3,1,1,2,0.2916666666666666,0.959166304662544,1.0986122886681098,0.5487998106680169,54.944844922306174,4.440757409605888,False,prices_model_n50_m3_k01_initial_nodes1_p0.29_iteration2
50,3,1,1,3,0.2916666666666666,0.959166304662544,1.0986122886681098,0.5654191340733189,45.86421248909373,4.025319079384055,False,prices_model_n50_m3_k01_initial_nodes1_p0.29_iteration3
50,3,1,1,4,0.2916666666666666,0.959166304662544,1.0986122886681098,0.5404221721147258,59.77868584033288,4.825479246966405,False,prices_model_n50_m3_k01_initial_nodes1_p0.29_iteration4
50,3,1,1,5,0.2916666666666666,0.959166304662544,1.0986122886681098,0.5548839739905463,47.162609215263785,4.76505046494815,False,prices_model_n50_m3_k01_initial_nodes1_p0.29_iteration5
50,3,1,1,6,0.2916666666666666,0.959166304662544,1.0986122886681098,0.5554700223600968,44.85094425819603,4.614068004830644,False,prices_model_n50_m3_k01_initial_nodes1_p0.29_iteration6
50,3,1,1,7,0.2916666666666666,0.959166304662544,1.0986122886681098,0.5505227938157318,48.01305452563994,4.236796327145969,False,prices_model_n50_m3_k01_initial_nodes1_p0.29_iteration7
50,3,1,1,8,0.2916666666666666,0.959166304662544,1.0986122886681098,0.5548818373126122,44.21351655570096,4.637239960016249,False,prices_model_n50_m3_k01_initial_nodes1_p0.29_iteration8
50,3,1,1,9,0.2916666666666666,0.959166304662544,1.0986122886681098,0.5556678424400575,47.05990907927987,4.037335727433708,False,prices_model_n50_m3_k01_initial_nodes1_p0.29_iteration9
50,3,1,1,0,0.3333333333333333,0.9793792286287206,0.6931471805599452,0.3553419399311091,42.26587840565476,4.583795452438798,False,prices_model_n50_m3_k01_initial_nodes1_p0.33_iteration0
50,3,1,1,1,0.3333333333333333,0.9793792286287206,0.6931471805599452,0.345041912817507,54.07148579483176,4.970480302722813,False,prices_model_n50_m3_k01_initial_nodes1_p0.33_iteration1
50,3,1,1,2,0.3333333333333333,0.9793792286287206,0.6931471805599452,0.354037125448863,44.60061804015677,4.464165010896062,False,prices_model_n50_m3_k01_initial_nodes1_p0.33_iteration2
50,3,1,1,3,0.3333333333333333,0.9793792286287206,0.6931471805599452,0.3530354661484318,45.92081406928887,4.001755432363101,False,prices_model_n50_m3_k01_initial_nodes1_p0.33_iteration3
50,3,1,1,4,0.3333333333333333,0.9793792286287206,0.6931471805599452,0.3525293094604554,46.48514607520116,4.200839633276563,False,prices_model_n50_m3_k01_initial_nodes1_p0.33_iteration4
50,3,1,1,5,0.3333333333333333,0.9793792286287206,0.6931471805599452,0.3520958890786471,47.1920099558288,4.8091024499373685,False,prices_model_n50_m3_k01_initial_nodes1_p0.33_iteration5
50,3,1,1,6,0.3333333333333333,0.9793792286287206,0.6931471805599452,0.3542862159015362,48.464002580971446,4.409389812229158,False,prices_model_n50_m3_k01_initial_nodes1_p0.33_iteration6
50,3,1,1,7,0.3333333333333333,0.9793792286287206,0.6931471805599452,0.3441497717560383,53.066889402819406,4.738526175175151,False,prices_model_n50_m3_k01_initial_nodes1_p0.33_iteration7
50,3,1,1,8,0.3333333333333333,0.9793792286287206,0.6931471805599452,0.3574132178098138,40.40212334793052,4.232227818088768,False,prices_model_n50_m3_k01_initial_nodes1_p0.33_iteration8
50,3,1,1,9,0.3333333333333333,0.9793792286287206,0.6931471805599452,0.3525399012594133,52.511724203700034,4.983961019578483,False,prices_model_n50_m3_k01_initial_nodes1_p0.33_iteration9
50,3,1,1,0,0.375,0.9793792286287206,0.6931471805599452,0.3529090373671906,44.6939283712524,4.112159553360773,False,prices_model_n50_m3_k01_initial_nodes1_p0.38_iteration0
50,3,1,1,1,0.375,0.9793792286287206,0.6931471805599452,0.3470730659070687,51.8205732663092,4.632452767251399,False,prices_model_n50_m3_k01_initial_nodes1_p0.38_iteration1
50,3,1,1,2,0.375,0.9793792286287206,0.6931471805599452,0.3464031123240983,52.11340833589647,4.701754400783933,False,prices_model_n50_m3_k01_initial_nodes1_p0.38_iteration2
50,3,1,1,3,0.375,0.9793792286287206,0.6931471805599452,0.356067948486414,48.80918581700078,4.234088665665428,False,prices_model_n50_m3_k01_initial_nodes1_p0.38_iteration3
50,3,1,1,4,0.375,0.9793792286287206,0.6931471805599452,0.3501657963926504,50.27934524968435,4.348993420759895,False,prices_model_n50_m3_k01_initial_nodes1_p0.38_iteration4
50,3,1,1,5,0.375,0.9793792286287206,0.6931471805599452,0.3524317412848658,53.23723565068028,4.714365302203738,False,prices_model_n50_m3_k01_initial_nodes1_p0.38_iteration5
50,3,1,1,6,0.375,0.9793792286287206,0.6931471805599452,0.3442156183613923,48.58465224674909,4.965077704550818,False,prices_model_n50_m3_k01_initial_nodes1_p0.38_iteration6
50,3,1,1,7,0.375,0.9793792286287206,0.6931471805599452,0.3550045116149466,45.69385162662186,4.429771262465648,False,prices_model_n50_m3_k01_initial_nodes1_p0.38_iteration7
50,3,1,1,8,0.375,0.9793792286287206,0.6931471805599452,0.3542507221691658,47.64519334463089,4.6072399818891565,False,prices_model_n50_m3_k01_initial_nodes1_p0.38_iteration8
50,3,1,1,9,0.375,0.9793792286287206,0.6931471805599452,0.3474576328914476,51.35690734386856,4.661984321552654,False,prices_model_n50_m3_k01_initial_nodes1_p0.38_iteration9
50,3,1,1,0,0.4166666666666666,0.9793792286287206,0.6931471805599452,0.3494718671288867,49.23988112237101,4.486336614000151,False,prices_model_n50_m3_k01_initial_nodes1_p0.42_iteration0
50,3,1,1,1,0.4166666666666666,0.9793792286287206,0.6931471805599452,0.3512329503159717,48.545574542364726,4.43804811594118,False,prices_model_n50_m3_k01_initial_nodes1_p0.42_iteration1
50,3,1,1,2,0.4166666666666666,0.9793792286287206,0.6931471805599452,0.3496436833458905,50.94178152350437,4.833737973286276,False,prices_model_n50_m3_k01_initial_nodes1_p0.42_iteration2
50,3,1,1,3,0.4166666666666666,0.9793792286287206,0.6931471805599452,0.3494039649596642,48.644122895631874,5.181495581673622,False,prices_model_n50_m3_k01_initial_nodes1_p0.42_iteration3
50,3,1,1,4,0.4166666666666666,0.9793792286287206,0.6931471805599452,0.3518210307481866,50.8489030852254,4.733955261162871,False,prices_model_n50_m3_k01_initial_nodes1_p0.42_iteration4
50,3,1,1,5,0.4166666666666666,0.9793792286287206,0.6931471805599452,0.3544590711687437,45.14796252269328,4.614712529604342,False,prices_model_n50_m3_k01_initial_nodes1_p0.42_iteration5
50,3,1,1,6,0.4166666666666666,0.9793792286287206,0.6931471805599452,0.3479026554882217,49.45828502261997,4.497636834599955,False,prices_model_n50_m3_k01_initial_nodes1_p0.42_iteration6
50,3,1,1,7,0.4166666666666666,0.9793792286287206,0.6931471805599452,0.3454624344078965,53.81623874750241,5.0155237380532895,False,prices_model_n50_m3_k01_initial_nodes1_p0.42_iteration7
50,3,1,1,8,0.4166666666666666,0.9793792286287206,0.6931471805599452,0.3502089579552867,46.63601645909945,4.215146670401105,False,prices_model_n50_m3_k01_initial_nodes1_p0.42_iteration8
50,3,1,1,9,0.4166666666666666,0.9793792286287206,0.6931471805599452,0.3502813680787948,51.10702077281725,4.400941887340344,False,prices_model_n50_m3_k01_initial_nodes1_p0.42_iteration9
50,3,1,1,0,0.4583333333333333,0.9793792286287206,0.6931471805599452,0.3489804363892595,49.21498926312852,4.509484210259513,False,prices_model_n50_m3_k01_initial_nodes1_p0.46_iteration0
50,3,1,1,1,0.4583333333333333,0.9793792286287206,0.6931471805599452,0.3484533032474005,55.8585255531675,4.580936587991904,False,prices_model_n50_m3_k01_initial_nodes1_p0.46_iteration1
50,3,1,1,2,0.4583333333333333,0.9793792286287206,0.6931471805599452,0.3401073812417619,57.38802920164525,5.903602011917667,False,prices_model_n50_m3_k01_initial_nodes1_p0.46_iteration2
50,3,1,1,3,0.4583333333333333,0.9793792286287206,0.6931471805599452,0.3559622445671164,45.077989324295146,4.667556714126275,False,prices_model_n50_m3_k01_initial_nodes1_p0.46_iteration3
50,3,1,1,4,0.4583333333333333,0.9793792286287206,0.6931471805599452,0.345092980270855,52.156970162764246,4.59706484331131,False,prices_model_n50_m3_k01_initial_nodes1_p0.46_iteration4
50,3,1,1,5,0.4583333333333333,0.9793792286287206,0.6931471805599452,0.3479037408620155,45.92514250652546,4.540593622242871,False,prices_model_n50_m3_k01_initial_nodes1_p0.46_iteration5
50,3,1,1,6,0.4583333333333333,0.9793792286287206,0.6931471805599452,0.3547627992208007,46.04341964889278,4.093843635348147,False,prices_model_n50_m3_k01_initial_nodes1_p0.46_iteration6
50,3,1,1,7,0.4583333333333333,0.9793792286287206,0.6931471805599452,0.3540310094664782,47.52714084944376,4.427961017047002,False,prices_model_n50_m3_k01_initial_nodes1_p0.46_iteration7
50,3,1,1,8,0.4583333333333333,0.9793792286287206,0.6931471805599452,0.3389689148903687,54.82445324770598,5.119572556705564,False,prices_model_n50_m3_k01_initial_nodes1_p0.46_iteration8
50,3,1,1,9,0.4583333333333333,0.9793792286287206,0.6931471805599452,0.3533829133531543,43.99677042536942,4.514438306161692,False,prices_model_n50_m3_k01_initial_nodes1_p0.46_iteration9
50,3,1,1,0,0.5,0.9930795016269968,0.0,0.0,56.52733451362916,5.464336778278042,False,prices_model_n50_m3_k01_initial_nodes1_p0.5_iteration0
50,3,1,1,1,0.5,0.9930795016269968,0.0,0.0,43.49560934166028,4.220560020554367,False,prices_model_n50_m3_k01_initial_nodes1_p0.5_iteration1
50,3,1,1,2,0.5,0.9930795016269968,0.0,0.0,56.80626283057263,4.799615128023913,False,prices_model_n50_m3_k01_initial_nodes1_p0.5_iteration2
50,3,1,1,3,0.5,0.9930795016269968,0.0,0.0,53.06522944896541,4.523866684882948,False,prices_model_n50_m3_k01_initial_nodes1_p0.5_iteration3
50,3,1,1,4,0.5,0.9930795016269968,0.0,0.0,50.28385006241967,4.918020944370095,False,prices_model_n50_m3_k01_initial_nodes1_p0.5_iteration4
50,3,1,1,5,0.5,0.9930795016269968,0.0,0.0,68.73313255011432,5.636715941714758,False,prices_model_n50_m3_k01_initial_nodes1_p0.5_iteration5
50,3,1,1,6,0.5,0.9930795016269968,0.0,0.0,47.488497786493525,4.835242038123816,False,prices_model_n50_m3_k01_initial_nodes1_p0.5_iteration6
50,3,1,1,7,0.5,0.9930795016269968,0.0,0.0,48.99812057640564,3.966279252678203,False,prices_model_n50_m3_k01_initial_nodes1_p0.5_iteration7
50,3,1,1,8,0.5,0.9930795016269968,0.0,0.0,53.2489421716154,4.415091759901801,False,prices_model_n50_m3_k01_initial_nodes1_p0.5_iteration8
50,3,1,1,9,0.5,0.9930795016269968,0.0,0.0,44.46728498164734,4.516751535399433,False,prices_model_n50_m3_k01_initial_nodes1_p0.5_iteration9
50,3,1,1,0,0.5416666666666666,0.9930795016269968,0.0,0.0,50.41589286495525,4.091676951489712,False,prices_model_n50_m3_k01_initial_nodes1_p0.54_iteration0
50,3,1,1,1,0.5416666666666666,0.9930795016269968,0.0,0.0,55.41734681706207,4.924327810364437,False,prices_model_n50_m3_k01_initial_nodes1_p0.54_iteration1
50,3,1,1,2,0.5416666666666666,0.9930795016269968,0.0,0.0,50.37114433410537,4.688004746330803,False,prices_model_n50_m3_k01_initial_nodes1_p0.54_iteration2
50,3,1,1,3,0.5416666666666666,0.9930795016269968,0.0,0.0,45.508975544621634,4.547264271857922,False,prices_model_n50_m3_k01_initial_nodes1_p0.54_iteration3
50,3,1,1,4,0.5416666666666666,0.9930795016269968,0.0,0.0,45.314152493806034,4.625694923168268,False,prices_model_n50_m3_k01_initial_nodes1_p0.54_iteration4
50,3,1,1,5,0.5416666666666666,0.9930795016269968,0.0,0.0,42.26450996598671,4.828823427811097,False,prices_model_n50_m3_k01_initial_nodes1_p0.54_iteration5
50,3,1,1,6,0.5416666666666666,0.9930795016269968,0.0,0.0,50.51540358391296,4.367565181246745,False,prices_model_n50_m3_k01_initial_nodes1_p0.54_iteration6
50,3,1,1,7,0.5416666666666666,0.9930795016269968,0.0,0.0,49.06535248257211,4.41980259155812,False,prices_model_n50_m3_k01_initial_nodes1_p0.54_iteration7
50,3,1,1,8,0.5416666666666666,0.9930795016269968,0.0,0.0,53.35709114774626,4.540014279083525,False,prices_model_n50_m3_k01_initial_nodes1_p0.54_iteration8
50,3,1,1,9,0.5416666666666666,0.9930795016269968,0.0,0.0,44.38390088959254,4.368694971280977,False,prices_model_n50_m3_k01_initial_nodes1_p0.54_iteration9
50,3,1,1,0,0.5833333333333333,0.9930795016269968,0.0,0.0,54.16618796605065,4.399272342302607,False,prices_model_n50_m3_k01_initial_nodes1_p0.58_iteration0
50,3,1,1,1,0.5833333333333333,0.9930795016269968,0.0,0.0,47.83223112275597,3.696266444720792,False,prices_model_n50_m3_k01_initial_nodes1_p0.58_iteration1
50,3,1,1,2,0.5833333333333333,0.9930795016269968,0.0,0.0,50.09276988065602,4.53177199960097,False,prices_model_n50_m3_k01_initial_nodes1_p0.58_iteration2
50,3,1,1,3,0.5833333333333333,0.9930795016269968,0.0,0.0,50.30272835475955,4.787866959978402,False,prices_model_n50_m3_k01_initial_nodes1_p0.58_iteration3
50,3,1,1,4,0.5833333333333333,0.9930795016269968,0.0,0.0,44.60874418157735,4.180259998366186,False,prices_model_n50_m3_k01_initial_nodes1_p0.58_iteration4
50,3,1,1,5,0.5833333333333333,0.9930795016269968,0.0,0.0,52.7177418476668,4.603697063658344,False,prices_model_n50_m3_k01_initial_nodes1_p0.58_iteration5
50,3,1,1,6,0.5833333333333333,0.9930795016269968,0.0,0.0,53.59912299128131,5.0230159202062215,False,prices_model_n50_m3_k01_initial_nodes1_p0.58_iteration6
50,3,1,1,7,0.5833333333333333,0.9930795016269968,0.0,0.0,42.80072162150491,4.274603589128062,False,prices_model_n50_m3_k01_initial_nodes1_p0.58_iteration7
50,3,1,1,8,0.5833333333333333,0.9930795016269968,0.0,0.0,47.97517212388979,4.754849193963997,False,prices_model_n50_m3_k01_initial_nodes1_p0.58_iteration8
50,3,1,1,9,0.5833333333333333,0.9930795016269968,0.0,0.0,63.21915383397877,5.516374648935566,False,prices_model_n50_m3_k01_initial_nodes1_p0.58_iteration9
50,3,1,1,0,0.625,0.9930795016269968,0.0,0.0,57.91346881009222,4.865745973117049,False,prices_model_n50_m3_k01_initial_nodes1_p0.62_iteration0
50,3,1,1,1,0.625,0.9930795016269968,0.0,0.0,50.60395232445271,4.662756320132794,False,prices_model_n50_m3_k01_initial_nodes1_p0.62_iteration1
50,3,1,1,2,0.625,0.9930795016269968,0.0,0.0,44.46288819621708,4.64096373227019,False,prices_model_n50_m3_k01_initial_nodes1_p0.62_iteration2
50,3,1,1,3,0.625,0.9930795016269968,0.0,0.0,53.58231219309073,4.672553365797299,False,prices_model_n50_m3_k01_initial_nodes1_p0.62_iteration3
50,3,1,1,4,0.625,0.9930795016269968,0.0,0.0,49.12527313266493,4.936020905888162,False,prices_model_n50_m3_k01_initial_nodes1_p0.62_iteration4
50,3,1,1,5,0.625,0.9930795016269968,0.0,0.0,50.351086803913,4.654319340992139,False,prices_model_n50_m3_k01_initial_nodes1_p0.62_iteration5
50,3,1,1,6,0.625,0.9930795016269968,0.0,0.0,51.27382127627015,3.8918715849598735,False,prices_model_n50_m3_k01_initial_nodes1_p0.62_iteration6
50,3,1,1,7,0.625,0.9930795016269968,0.0,0.0,53.17709616467631,4.862503488374344,False,prices_model_n50_m3_k01_initial_nodes1_p0.62_iteration7
50,3,1,1,8,0.625,0.9930795016269968,0.0,0.0,49.96207525236682,4.020653199553841,False,prices_model_n50_m3_k01_initial_nodes1_p0.62_iteration8
50,3,1,1,9,0.625,0.9930795016269968,0.0,0.0,49.0850841805222,4.053344919267392,False,prices_model_n50_m3_k01_initial_nodes1_p0.62_iteration9
50,3,1,1,0,0.6666666666666666,0.9930795016269968,0.0,0.0,40.934935066155866,3.7524732035728334,False,prices_model_n50_m3_k01_initial_nodes1_p0.67_iteration0
50,3,1,1,1,0.6666666666666666,0.9930795016269968,0.0,0.0,51.59191680159381,4.641074536854485,False,prices_model_n50_m3_k01_initial_nodes1_p0.67_iteration1
50,3,1,1,2,0.6666666666666666,0.9930795016269968,0.0,0.0,54.49351042174489,4.21377449202491,False,prices_model_n50_m3_k01_initial_nodes1_p0.67_iteration2
50,3,1,1,3,0.6666666666666666,0.9930795016269968,0.0,0.0,47.21770722752151,4.423613598480861,False,prices_model_n50_m3_k01_initial_nodes1_p0.67_iteration3
50,3,1,1,4,0.6666666666666666,0.9930795016269968,0.0,0.0,52.93330465452962,5.193389781183536,False,prices_model_n50_m3_k01_initial_nodes1_p0.67_iteration4
50,3,1,1,5,0.6666666666666666,0.9930795016269968,0.0,0.0,55.91199568966172,4.624300607862697,False,prices_model_n50_m3_k01_initial_nodes1_p0.67_iteration5
50,3,1,1,6,0.6666666666666666,0.9930795016269968,0.0,0.0,52.89813140545579,4.805489878516033,False,prices_model_n50_m3_k01_initial_nodes1_p0.67_iteration6
50,3,1,1,7,0.6666666666666666,0.9930795016269968,0.0,0.0,47.8859039777999,5.120451730941361,False,prices_model_n50_m3_k01_initial_nodes1_p0.67_iteration7
50,3,1,1,8,0.6666666666666666,0.9930795016269968,0.0,0.0,54.11490430472099,4.675824732107618,False,prices_model_n50_m3_k01_initial_nodes1_p0.67_iteration8
50,3,1,1,9,0.6666666666666666,0.9930795016269968,0.0,0.0,49.25940788468079,4.32910042371724,False,prices_model_n50_m3_k01_initial_nodes1_p0.67_iteration9
50,3,1,1,0,0.7083333333333333,0.9930795016269968,0.0,0.0,49.08547625441059,4.275089830568668,False,prices_model_n50_m3_k01_initial_nodes1_p0.71_iteration0
50,3,1,1,1,0.7083333333333333,0.9930795016269968,0.0,0.0,43.359960913262704,4.624855197108635,False,prices_model_n50_m3_k01_initial_nodes1_p0.71_iteration1
50,3,1,1,2,0.7083333333333333,0.9930795016269968,0.0,0.0,52.70561007926383,4.993611053668509,False,prices_model_n50_m3_k01_initial_nodes1_p0.71_iteration2
50,3,1,1,3,0.7083333333333333,0.9930795016269968,0.0,0.0,52.63460372536404,4.9734568643121175,False,prices_model_n50_m3_k01_initial_nodes1_p0.71_iteration3
50,3,1,1,4,0.7083333333333333,0.9930795016269968,0.0,0.0,44.16206681535293,4.324574071993327,False,prices_model_n50_m3_k01_initial_nodes1_p0.71_iteration4
50,3,1,1,5,0.7083333333333333,0.9930795016269968,0.0,0.0,47.59857081582441,4.492130919887633,False,prices_model_n50_m3_k01_initial_nodes1_p0.71_iteration5
50,3,1,1,6,0.7083333333333333,0.9930795016269968,0.0,0.0,49.68924792108955,4.234234741412268,False,prices_model_n50_m3_k01_initial_nodes1_p0.71_iteration6
50,3,1,1,7,0.7083333333333333,0.9930795016269968,0.0,0.0,45.71936845771086,4.584929566289024,False,prices_model_n50_m3_k01_initial_nodes1_p0.71_iteration7
50,3,1,1,8,0.7083333333333333,0.9930795016269968,0.0,0.0,48.231297774713774,4.564981723369876,False,prices_model_n50_m3_k01_initial_nodes1_p0.71_iteration8
50,3,1,1,9,0.7083333333333333,0.9930795016269968,0.0,0.0,49.14712259875537,4.292228093931022,False,prices_model_n50_m3_k01_initial_nodes1_p0.71_iteration9
50,3,1,1,0,0.75,0.9930795016269968,0.0,0.0,45.12793574016007,4.159040125901631,False,prices_model_n50_m3_k01_initial_nodes1_p0.75_iteration0
50,3,1,1,1,0.75,0.9930795016269968,0.0,0.0,42.05035100144901,4.302900880754186,False,prices_model_n50_m3_k01_initial_nodes1_p0.75_iteration1
50,3,1,1,2,0.75,0.9930795016269968,0.0,0.0,44.50310062128871,4.501664443512274,False,prices_model_n50_m3_k01_initial_nodes1_p0.75_iteration2
50,3,1,1,3,0.75,0.9930795016269968,0.0,0.0,57.57369923310444,4.884362524611992,False,prices_model_n50_m3_k01_initial_nodes1_p0.75_iteration3
50,3,1,1,4,0.75,0.9930795016269968,0.0,0.0,41.46376997671637,4.33547228978072,False,prices_model_n50_m3_k01_initial_nodes1_p0.75_iteration4
50,3,1,1,5,0.75,0.9930795016269968,0.0,0.0,43.07213655491562,4.427239361338856,False,prices_model_n50_m3_k01_initial_nodes1_p0.75_iteration5
50,3,1,1,6,0.75,0.9930795016269968,0.0,0.0,53.58421811705502,4.514416480988984,False,prices_model_n50_m3_k01_initial_nodes1_p0.75_iteration6
50,3,1,1,7,0.75,0.9930795016269968,0.0,0.0,55.1900607981749,4.922437656565414,False,prices_model_n50_m3_k01_initial_nodes1_p0.75_iteration7
50,3,1,1,8,0.75,0.9930795016269968,0.0,0.0,53.546599220478114,4.311014520961415,False,prices_model_n50_m3_k01_initial_nodes1_p0.75_iteration8
50,3,1,1,9,0.75,0.9930795016269968,0.0,0.0,37.69467399641848,4.01350888747265,False,prices_model_n50_m3_k01_initial_nodes1_p0.75_iteration9
50,3,1,1,0,0.7916666666666666,0.9930795016269968,0.0,0.0,57.17438315656646,4.74311547516104,False,prices_model_n50_m3_k01_initial_nodes1_p0.79_iteration0
50,3,1,1,1,0.7916666666666666,0.9930795016269968,0.0,0.0,40.26991239683491,4.040807516221994,False,prices_model_n50_m3_k01_initial_nodes1_p0.79_iteration1
50,3,1,1,2,0.7916666666666666,0.9930795016269968,0.0,0.0,46.11721951213183,4.887832633283785,False,prices_model_n50_m3_k01_initial_nodes1_p0.79_iteration2
50,3,1,1,3,0.7916666666666666,0.9930795016269968,0.0,0.0,49.0096578338527,4.338206298873413,False,prices_model_n50_m3_k01_initial_nodes1_p0.79_iteration3
50,3,1,1,4,0.7916666666666666,0.9930795016269968,0.0,0.0,56.0389014811069,4.840081214175232,False,prices_model_n50_m3_k01_initial_nodes1_p0.79_iteration4
50,3,1,1,5,0.7916666666666666,0.9930795016269968,0.0,0.0,51.65163264156946,4.700790032189509,False,prices_model_n50_m3_k01_initial_nodes1_p0.79_iteration5
50,3,1,1,6,0.7916666666666666,0.9930795016269968,0.0,0.0,46.148907016429305,4.286359327593443,False,prices_model_n50_m3_k01_initial_nodes1_p0.79_iteration6
50,3,1,1,7,0.7916666666666666,0.9930795016269968,0.0,0.0,54.56196271208686,4.550682788903024,False,prices_model_n50_m3_k01_initial_nodes1_p0.79_iteration7
50,3,1,1,8,0.7916666666666666,0.9930795016269968,0.0,0.0,54.31071338734503,5.229105116716157,False,prices_model_n50_m3_k01_initial_nodes1_p0.79_iteration8
50,3,1,1,9,0.7916666666666666,0.9930795016269968,0.0,0.0,51.67791212442734,4.5460967859884445,False,prices_model_n50_m3_k01_initial_nodes1_p0.79_iteration9
50,3,1,1,0,0.8333333333333333,0.9930795016269968,0.0,0.0,53.442546655345616,4.854121849253573,False,prices_model_n50_m3_k01_initial_nodes1_p0.83_iteration0
50,3,1,1,1,0.8333333333333333,0.9930795016269968,0.0,0.0,49.28349618811531,4.446122436075877,False,prices_model_n50_m3_k01_initial_nodes1_p0.83_iteration1
50,3,1,1,2,0.8333333333333333,0.9930795016269968,0.0,0.0,50.11355679920936,4.651918319811637,False,prices_model_n50_m3_k01_initial_nodes1_p0.83_iteration2
50,3,1,1,3,0.8333333333333333,0.9930795016269968,0.0,0.0,52.93300008013563,4.719217014355886,False,prices_model_n50_m3_k01_initial_nodes1_p0.83_iteration3
50,3,1,1,4,0.8333333333333333,0.9930795016269968,0.0,0.0,51.94874893520803,4.522189970268002,False,prices_model_n50_m3_k01_initial_nodes1_p0.83_iteration4
50,3,1,1,5,0.8333333333333333,0.9930795016269968,0.0,0.0,57.578433377621614,4.923287301636849,False,prices_model_n50_m3_k01_initial_nodes1_p0.83_iteration5
50,3,1,1,6,0.8333333333333333,0.9930795016269968,0.0,0.0,48.20281000622455,5.026865297947703,False,prices_model_n50_m3_k01_initial_nodes1_p0.83_iteration6
50,3,1,1,7,0.8333333333333333,0.9930795016269968,0.0,0.0,48.353387458482494,4.612792647471274,False,prices_model_n50_m3_k01_initial_nodes1_p0.83_iteration7
50,3,1,1,8,0.8333333333333333,0.9930795016269968,0.0,0.0,48.90413491441411,4.3177311884891,False,prices_model_n50_m3_k01_initial_nodes1_p0.83_iteration8
50,3,1,1,9,0.8333333333333333,0.9930795016269968,0.0,0.0,51.20798013179769,4.505600155884872,False,prices_model_n50_m3_k01_initial_nodes1_p0.83_iteration9
50,3,1,1,0,0.875,0.9930795016269968,0.0,0.0,49.94820100660481,4.806190882913173,False,prices_model_n50_m3_k01_initial_nodes1_p0.88_iteration0
50,3,1,1,1,0.875,0.9930795016269968,0.0,0.0,48.709494555788126,4.5490688524259735,False,prices_model_n50_m3_k01_initial_nodes1_p0.88_iteration1
50,3,1,1,2,0.875,0.9930795016269968,0.0,0.0,44.88250418012406,4.4134499234879385,False,prices_model_n50_m3_k01_initial_nodes1_p0.88_iteration2
50,3,1,1,3,0.875,0.9930795016269968,0.0,0.0,54.02964241536845,5.42796747212817,False,prices_model_n50_m3_k01_initial_nodes1_p0.88_iteration3
50,3,1,1,4,0.875,0.9930795016269968,0.0,0.0,52.40799616403309,5.395866313816073,False,prices_model_n50_m3_k01_initial_nodes1_p0.88_iteration4
50,3,1,1,5,0.875,0.9930795016269968,0.0,0.0,51.15152303425942,4.953451081805881,False,prices_model_n50_m3_k01_initial_nodes1_p0.88_iteration5
50,3,1,1,6,0.875,0.9930795016269968,0.0,0.0,45.80884290641082,4.401493139241556,False,prices_model_n50_m3_k01_initial_nodes1_p0.88_iteration6
50,3,1,1,7,0.875,0.9930795016269968,0.0,0.0,50.53373952626628,4.955819942203345,False,prices_model_n50_m3_k01_initial_nodes1_p0.88_iteration7
50,3,1,1,8,0.875,0.9930795016269968,0.0,0.0,46.28827746408916,4.503377839293062,False,prices_model_n50_m3_k01_initial_nodes1_p0.88_iteration8
50,3,1,1,9,0.875,0.9930795016269968,0.0,0.0,37.887635088608256,3.704527583025748,False,prices_model_n50_m3_k01_initial_nodes1_p0.88_iteration9
